placekey,location_name,lat,lng,id_num
22h-222@63q-rjn-94v,Burger King,42.9026,-78.6967,420
222-222@63v-496-xqz,Burger King,42.4075,-82.9255,421
222-222@63g-54m-87q,Burger King,35.942,-80.0339,422
222-222@5s8-c69-6zf,Burger King,45.0056,-93.1666,423
22b-222@627-xzb-zcq,Burger King,40.6896,-73.4084,424
zzw-222@627-y9k-pgk,Burger King,40.8594,-73.077,425
zzw-223@5s6-vrz-9zz,Burger King,43.0607,-83.7269,426
zzw-222@629-7z6-wx5,Burger King,40.9342,-72.6715,427
222-222@5z5-qdn-jqf,Burger King,32.6779,-117.098,428
224-222@5qw-sv7-gc5,Burger King,32.8072,-96.6836,429
224-222@627-y86-ghq,Burger King,40.8271,-73.1026,430
222-222@5q9-9yv-psq,Burger King,39.6529,-104.93,431
223-222@8g7-4s3-swk,Burger King,33.5224,-84.3631,432
223-222@627-tn2-syv,Burger King,40.6666,-73.704,433
225-222@63v-4qm-8sq,Burger King,42.4733,-82.9048,434
226-222@63q-s7z-rhq,Burger King,42.9785,-78.7438,435
225-222@627-tf4-f4v,Burger King,40.6539,-73.5583,436
222-222@5s8-cdz-kmk,Burger King,44.972,-93.365,437
zzw-226@628-x5h-mhq,Burger King,41.2762,-72.8356,438
222-222@5p2-2m5-7nq,Burger King,41.2598,-95.9819,439
222-222@5p2-2kc-m6k,Burger King,41.2628,-96.09,440
22c-222@63v-wnk-wtv,Burger King,42.0825,-79.2298,441
223-222@62k-c36-bc5,Burger King,42.3596,-72.5662,442
222-222@62k-dw4-wkz,Burger King,42.5824,-71.7748,443
zzw-222@5s8-ckr-z4v,Burger King,45.0051,-93.2472,444
222-222@5z5-wnm-hbk,Burger King,32.5841,-117.109,445
228-222@627-s2y-syv,Burger King,40.7776,-73.5657,446
222-222@63t-yvh-h3q,Burger King,42.2381,-83.2692,447
224-222@5z5-s6m-h5z,Burger King,32.7854,-116.971,448
224-222@627-yjm-8gk,Burger King,40.7879,-73.2161,449
223-222@627-y3c-j7q,Burger King,40.8104,-73.5049,450
227-222@5z5-qwx-hh5,Burger King,33.2014,-117.37,451
222-222@8fc-f34-qj9,Burger King,29.6489,-95.5658,452
222-222@8gb-2md-gp9,Burger King,34.7606,-84.9961,453
222-222@5qw-t37-6tv,Burger King,32.6949,-96.894,454
222-222@627-zc5-bx5,Burger King,41.2151,-73.7198,455
222-222@8g7-2m9-kcq,Burger King,33.9629,-84.007,456
223-222@63g-2d3-btv,Burger King,36.0698,-79.8689,457
223-222@8fc-fgk-649,Burger King,29.8634,-95.473,458
22c-222@5pk-ns8-75z,Burger King,38.7294,-90.3847,459
22b-222@5z5-q59-qxq,Burger King,32.7521,-117.204,460
224-222@627-snj-tvz,Burger King,41.003,-73.8134,461
226-222@63q-s7z-rhq,Burger King,42.9924,-78.6967,462
22k-222@627-wg6-xbk,Burger King,40.6533,-73.9189,463
zzw-222@63v-4hs-gzf,Burger King,42.3322,-83.1765,464
zzy-222@62j-rz2-f9f,Burger King,42.743,-71.1528,465
222-222@8g6-x8n-xyv,Burger King,33.7108,-84.2716,466
22d-222@627-rw6-z9f,Burger King,40.8769,-73.8462,467
zzy-222@629-3qb-fvf,Burger King,41.7666,-72.7092,468
222-222@63g-54m-87q,Burger King,35.9255,-79.9838,469
224-222@63v-4f7-td9,Burger King,42.5117,-83.3591,470
224-222@627-rwd-mzf,Burger King,40.8953,-73.8566,471
22g-222@63q-rrb-whq,Burger King,42.8037,-78.7516,472
222-222@8fc-9r7-rkz,Burger King,29.8023,-95.3613,473
222-222@627-smh-dd9,Burger King,40.8559,-73.8678,474
223-222@627-xzx-mtv,Burger King,40.6955,-73.5071,475
222-222@5qw-bcm-fs5,Burger King,33.1199,-96.1095,476
zzw-222@5qv-wzp-8qf,Burger King,33.0419,-97.021,477
224-222@63g-78c-rff,Burger King,36.0668,-79.429,478
229-223@627-s22-psq,Burger King,40.6399,-73.6947,479
222-222@63f-kks-6c5,Burger King,35.8202,-78.5926,480
224-222@8g6-yjx-fcq,Burger King,33.9192,-84.3807,481
222-222@5pj-5nm-7dv,Burger King,38.5928,-89.9789,482
zzw-222@5pb-kvx-vmk,Burger King,44.732,-93.2181,483
222-222@627-vsh-8y9,Burger King,40.5847,-74.1684,484
224-222@8g7-44j-gzf,Burger King,33.8622,-84.5973,485
222-222@665-tz3-dn5,Burger King,43.0168,-78.7671,486
zzw-223@627-vsn-xt9,Burger King,40.5431,-74.1638,487
zzw-222@8fc-fbd-k2k,Burger King,29.7327,-95.4464,488
225-222@5q9-bfw-x3q,Burger King,39.7399,-104.968,489
22g-222@63q-rrf-xyv,Burger King,42.8349,-78.8241,490
225-222@63q-n6d-qmk,Burger King,42.7345,-78.8385,491
222-222@5s6-kjq-v2k,Burger King,43.6168,-84.7675,492
226-223@627-s8p-dqf,Burger King,40.7441,-73.9239,493
223-222@63t-y9b-zmk,Burger King,42.2149,-83.5441,494
222-222@62k-r79-gkz,Burger King,42.3476,-71.5108,495
zzw-223@627-xgf-fvf,Burger King,41.1955,-73.141,496
zzw-222@629-3q3-tjv,Burger King,41.7382,-72.6683,497
22b-222@5z5-q59-qxq,Burger King,32.7931,-117.254,498
222-222@5p2-2k9-8d9,Burger King,41.2077,-96.0812,499
223-222@627-yh7-d7q,Burger King,40.8744,-73.4249,500
zzw-222@62j-qsv-fvf,Burger King,42.148,-70.8453,501
222-222@5z4-zxc-9vf,Burger King,33.9597,-118.38,502
222-222@5p2-2kj-ht9,Burger King,41.1892,-96.0431,503
228-222@5p2-2mh-h5z,Burger King,41.217,-95.9468,504
224-222@62j-sj6-mzf,Burger King,42.3498,-71.1024,505
223-223@629-9m6-rp9,Burger King,40.8015,-72.8651,506
22c-222@5z5-qby-y7q,Burger King,32.7427,-117.047,507
zzw-222@627-sbz-7yv,Burger King,40.9962,-73.6709,508
225-222@5z6-3rt-m8v,Burger King,33.873,-118.379,509
223-222@63g-5kf-k4v,Burger King,36.0487,-79.8354,510
,Burger King,32.9516,-117.062,511
22y-222@627-sb6-7dv,Burger King,40.7632,-73.878,512
zzw-223@5z4-ztt-zpv,Burger King,34.0192,-118.47,513
222-222@5z4-ztw-6zf,Burger King,34.0188,-118.422,514
22k-222@62j-szd-whq,Burger King,42.4256,-71.0418,515
223-222@8g6-ykt-q9f,Burger King,33.9058,-84.2708,516
234-222@627-s7x-4gk,Burger King,40.7544,-73.8981,517
226-223@627-s8p-dqf,Burger King,40.7646,-73.8225,518
222-222@5qv-x3y-pqf,Burger King,32.9307,-96.8115,519
zzy-223@8fc-9nz-t7q,Burger King,30.007,-95.4641,520
226-223@627-s8p-dqf,Burger King,40.7386,-73.8855,521
229-222@627-s82-2c5,Burger King,40.6758,-73.8667,522
223-222@5z5-qf4-6c5,Burger King,32.7179,-117.155,523
222-222@5z5-3p5-wp9,Burger King,34.0247,-118.286,524
227-222@665-tz4-qmk,Burger King,42.9476,-78.868,525
222-222@627-smh-dd9,Burger King,40.9814,-73.829,526
224-222@5z5-s6m-h5z,Burger King,32.7936,-116.935,527
223-222@5q9-9y5-pvz,Burger King,39.6531,-104.998,528
224-222@8fc-f9t-d9z,Burger King,29.7064,-95.4059,529
222-222@5z5-wkj-7kf,Burger King,32.6081,-117.067,530
222-222@665-tz3-dn5,Burger King,42.9815,-78.8723,531
22g-222@63q-rsg-gtv,Burger King,42.9214,-78.7932,532
223-222@8fc-f4f-c89,Burger King,29.6754,-95.5463,533
224-222@5z5-px7-t7q,Burger King,32.917,-117.124,534
222-222@5x4-4yr-fs5,Burger King,47.6316,-122.146,535
22g-222@63q-rsg-gtv,Burger King,42.9595,-78.8142,536
222-222@5q9-9yv-psq,Burger King,39.7187,-104.951,537
223-222@5vh-bfd-9cq,Burger King,37.4286,-121.91,538
226-222@5vg-87r-gp9,Burger King,37.6945,-122.085,539
222-222@62k-p9n-y7q,Burger King,42.2479,-71.0044,540
22f-222@5vg-7rx-vvf,Burger King,37.9491,-122.332,541
zzw-223@5s6-vwh-kxq,Burger King,42.9298,-83.6324,542
zzw-225@628-p85-k75,Burger King,40.0726,-75.0336,543
224-222@8fw-5tq-bp9,Burger King,25.7633,-80.3095,544
224-222@628-qxn-mkz,Burger King,39.8119,-74.9843,545
zzw-222@5q9-bq6-qxq,Burger King,39.7853,-105.025,546
zzw-222@8g6-xhp-qcq,Burger King,33.8234,-84.1125,547
223-222@5s6-w7g-6tv,Burger King,42.5422,-83.7871,548
223-222@8dj-k8g-r8v,Burger King,27.8802,-82.8296,549
226-222@8dj-f7k-bff,Burger King,27.9815,-82.4761,550
223-222@8gq-wff-6zf,Burger King,29.1994,-81.0437,551
222-223@8fc-9r5-87q,Burger King,29.8711,-95.333,552
224-222@64h-txj-t35,Burger King,37.051,-76.4608,553
225-222@627-tzj-ghq,Burger King,40.8562,-74.0484,554
zzw-222@628-ctz-w49,Burger King,40.235,-75.2901,555
222-222@628-p8v-7bk,Burger King,40.0726,-74.8524,556
223-222@5py-nnf-4gk,Burger King,38.0082,-84.5181,557
zzw-223@63v-48q-q4v,Burger King,42.3501,-83.0339,558
229-222@5p2-2jb-n3q,Burger King,41.2126,-95.9887,559
222-222@64h-wbr-6hq,Burger King,36.9301,-76.3176,560
222-222@63m-ny5-dy9,Burger King,36.549,-82.5214,561
zzw-222@63s-yq3-w8v,Burger King,39.8194,-76.9955,562
223-222@63v-c55-s5z,Burger King,41.1368,-81.355,563
222-222@62k-pzn-mc5,Burger King,41.6735,-71.1611,564
223-222@627-tym-brk,Burger King,40.8112,-74.26,565
22b-222@628-bv2-92k,Burger King,40.685,-75.2504,566
224-222@627-yjm-8gk,Burger King,40.8417,-73.3057,567
223-222@63v-ch6-p7q,Burger King,41.3848,-81.4355,568
zzw-223@8gb-q4s-5s5,Burger King,34.2892,-83.841,569
223-222@8fc-8tn-b49,Burger King,29.6256,-95.2299,570
zzw-222@63v-4hs-gzf,Burger King,42.369,-83.139,571
223-222@63j-3bb-9fz,Burger King,40.1066,-85.653,572
222-222@63j-xrj-bkz,Burger King,40.0866,-82.9716,573
zzw-222@63j-wzx-mkz,Burger King,39.9214,-82.8795,574
223-222@62j-scc-snq,Burger King,42.4736,-71.2129,575
222-222@63s-fst-6ff,Burger King,40.3255,-76.0163,576
222-222@63v-6md-kfz,Burger King,41.4544,-81.7929,577
22h-222@5z4-zkc-575,Burger King,34.2012,-118.595,578
225-222@5z4-zdp-cnq,Burger King,34.2169,-118.449,579
223-222@8fy-8b9-jgk,Burger King,28.6579,-81.3439,580
229-222@63v-bcb-kvf,Burger King,41.4056,-81.7347,581
227-222@627-whr-fpv,Burger King,40.6903,-74.2914,582
222-222@63r-trj-6p9,Burger King,38.7748,-77.5027,583
zzw-223@62k-hy2-9cq,Burger King,41.6059,-71.4554,584
224-222@62k-n4p-zvf,Burger King,41.361,-72.1159,585
225-222@627-y28-q2k,Burger King,40.7245,-73.5451,586
222-222@63v-6kz-xnq,Burger King,41.4638,-81.8457,587
222-222@63q-9wx-rrk,Burger King,41.2346,-75.9183,588
222-222@8fc-fcy-575,Burger King,29.7055,-95.4728,589
zzw-222@5z4-zdr-9pv,Burger King,34.2152,-118.388,590
222-222@63h-jnz-8d9,Burger King,39.8095,-84.0266,591
zzw-222@63m-f6f-q4v,Burger King,37.7334,-84.2974,592
227-222@8gn-jcf-9zz,Burger King,32.4159,-84.9434,593
222-222@5sb-9h2-99f,Burger King,42.5168,-89.0382,594
228-222@62j-s4r-x3q,Burger King,42.9651,-71.4468,595
223-222@646-3vt-gtv,Burger King,33.7002,-78.8744,596
223-222@5s6-zj6-zj9,Burger King,43.0884,-83.6941,597
222-222@627-s2h-ghq,Burger King,40.7459,-73.5994,598
223-222@5z4-zk8-mp9,Burger King,34.2354,-118.561,599
222-222@63s-8x3-mzf,Burger King,39.6974,-75.7317,600
223-222@8gk-tv9-z9f,Burger King,33.504,-86.8073,601
228-222@64h-tsz-bx5,Burger King,37.1287,-76.537,602
224-222@62k-p74-mff,Burger King,42.2365,-70.9806,603
224-222@64h-vtp-bhq,Burger King,36.8628,-76.4021,604
222-222@8f3-kv6-ndv,Burger King,30.3725,-88.5363,605
22k-222@627-vvk-vfz,Burger King,40.5911,-74.0883,606
225-222@627-tzj-ghq,Burger King,40.8225,-74.0996,607
zzw-222@8gh-5sn-4jv,Burger King,33.9919,-80.9776,608
226-222@63f-wvk-qs5,Burger King,37.2733,-79.8917,609
223-222@5sb-d38-cqz,Burger King,42.0955,-88.0084,610
223-222@627-y3c-j7q,Burger King,40.8288,-73.4241,611
226-222@63s-vp4-g8v,Burger King,39.93,-77.6399,612
22m-222@627-rys-pd9,Burger King,40.7052,-73.6517,613
22f-222@63m-27t-ty9,Burger King,36.5587,-82.212,614
22d-222@627-ydp-f75,Burger King,40.7761,-73.0081,615
222-222@63f-xc2-h3q,Burger King,36.7171,-79.911,616
zzy-222@5pj-xr5-mhq,Burger King,37.3133,-89.5509,617
225-222@5sc-c8n-cqz,Burger King,42.9605,-87.949,618
224-222@63t-qvd-2x5,Burger King,41.2354,-80.8199,619
223-222@5sb-7yh-2zf,Burger King,41.8746,-87.976,620
222-222@5sb-hm6-8y9,Burger King,42.4964,-90.7203,621
zzw-222@628-z56-mtv,Burger King,41.4061,-73.4191,622
224-222@5pw-25g-kvf,Burger King,41.6024,-87.7925,623
zzw-222@5pn-px5-5pv,Burger King,36.2651,-86.7114,624
222-222@8gj-8xv-zj9,Burger King,30.4638,-84.2849,625
222-222@62j-ptq-gtv,Burger King,42.5481,-70.9431,626
222-222@5sb-7sf-w6k,Burger King,41.8918,-88.1055,627
zzw-222@5sb-7vj-h5z,Burger King,42.0065,-88.147,628
224-222@8gh-74m-jvz,Burger King,33.9539,-80.3788,629
222-222@62k-hz8-pn5,Burger King,41.7056,-71.4166,630
222-222@63v-b4h-jd9,Burger King,41.4317,-81.5256,631
223-222@8gj-g7n-zs5,Burger King,31.5665,-84.1761,632
222-222@63j-xc2-gkz,Burger King,40.0252,-83.0262,633
222-222@63p-bn3-nkf,Burger King,40.6748,-76.2262,634
223-222@5pw-67j-8jv,Burger King,41.9084,-87.6746,635
zzw-222@627-s73-68v,Burger King,40.932,-74.0257,636
223-222@64h-txm-t7q,Burger King,37.0308,-76.4212,637
224-222@63j-5zq-g49,Burger King,39.8313,-84.8425,638
222-222@5pv-h24-jvz,Burger King,40.5517,-89.6085,639
zzw-222@5pw-2ms-qxq,Burger King,41.7918,-87.802,640
227-222@5s5-pfz-99f,Burger King,42.8915,-85.6652,641
225-222@5s5-pfj-tn5,Burger King,43.0125,-85.6886,642
222-222@627-vvc-47q,Burger King,40.5644,-74.1156,643
222-222@8dy-eg5-mc5,Burger King,30.1984,-93.2161,644
224-222@8dx-7c7-9fz,Burger King,30.4978,-91.1283,645
222-222@8f3-3wq-swk,Burger King,32.5237,-92.6414,646
222-222@8dy-68v-kj9,Burger King,29.6843,-91.2569,647
224-222@8fc-9nw-cqz,Burger King,29.9215,-95.4113,648
224-222@627-w4g-m49,Burger King,40.5775,-74.2941,649
222-222@63j-x3m-85f,Burger King,39.9386,-82.8312,650
224-222@63v-bck-f4v,Burger King,41.4618,-81.6439,651
222-222@5r4-38q-3bk,Burger King,33.5935,-101.87,652
224-222@627-snf-6tv,Burger King,40.9701,-73.9539,653
222-222@8fy-83j-6x5,Burger King,28.6064,-81.3945,654
223-222@8fc-8v2-8y9,Burger King,29.6907,-95.2256,655
zzw-222@63m-kxm-2ff,Burger King,36.2125,-83.2898,656
222-222@64h-vm4-q9f,Burger King,36.8374,-76.1797,657
223-222@5sb-7yh-2zf,Burger King,41.763,-87.9453,658
222-222@5s5-k9z-ckf,Burger King,42.2911,-85.5943,659
zzw-222@63v-9y4-ch5,Burger King,41.5036,-81.6276,660
zzw-222@63h-x9g-kcq,Burger King,39.8933,-83.0838,661
229-222@5pj-tdg-jn5,Burger King,36.8799,-89.576,662
zzy-224@65z-jwn-47q,Burger King,43.0828,-75.3262,663
223-222@8dj-jry-8jv,Burger King,27.9896,-82.7299,664
222-222@8dy-sr4-jsq,Burger King,29.6224,-90.7488,665
22n-222@8dy-qv5-dn5,Burger King,29.9728,-90.0488,666
223-222@8dx-ynr-jy9,Burger King,31.5497,-91.3459,667
224-222@64h-vmg-3h5,Burger King,36.8603,-76.2097,668
222-222@63s-whq-4qf,Burger King,39.6375,-77.71,669
222-222@62j-wgq-dn5,Burger King,43.0347,-70.7799,670
222-222@62k-zrx-rx5,Burger King,44.0847,-70.2045,671
222-222@63v-bdj-7h5,Burger King,41.4609,-81.7339,672
222-222@8gp-3pj-c89,Burger King,30.3253,-81.5471,673
222-222@8f3-ftb-zvf,Burger King,30.6758,-88.1436,674
226-222@5s5-w6w-2tv,Burger King,42.2513,-84.384,675
zzw-222@5pw-6b7-mkz,Burger King,41.9587,-87.8074,676
222-222@63h-j6f-psq,Burger King,39.6381,-84.2253,677
222-222@8gf-qfn-2kz,Burger King,36.2025,-81.6565,678
223-222@8f2-x2g-f4v,Burger King,32.5172,-92.1574,679
225-222@8fx-yw3-75z,Burger King,27.6367,-80.389,680
zzw-222@627-wdj-rzf,Burger King,40.593,-73.9325,681
222-222@63q-9wx-rrk,Burger King,41.239,-75.8485,682
zzy-222@62k-sw7-m6k,Burger King,43.6749,-70.3231,683
223-222@5ps-37r-52k,Burger King,35.0606,-89.9977,684
223-222@8gc-7kr-pqf,Burger King,32.7853,-79.9539,685
223-222@646-3vt-gtv,Burger King,33.6823,-78.8946,686
224-222@5pw-28x-dgk,Burger King,41.4805,-87.6375,687
zzw-224@5pv-yg5-wp9,Burger King,41.5655,-87.559,688
223-222@62k-kc9-9vf,Burger King,41.5184,-71.2999,689
zzw-222@63h-x9g-kcq,Burger King,39.9577,-83.0389,690
224-222@5pm-mt7-3t9,Burger King,34.7243,-86.6274,691
223-222@8gd-pws-cyv,Burger King,32.0292,-81.1111,692
224-222@5pq-94b-hbk,Burger King,37.2409,-93.3011,693
zzw-223@62j-s4b-kvf,Burger King,43.0179,-71.4491,694
228-222@63d-v8n-qcq,Burger King,40.7656,-81.3821,695
224-222@5pw-5zp-w6k,Burger King,41.9543,-87.6631,696
225-222@5sb-8jr-pvz,Burger King,42.1066,-88.258,697
222-222@627-txf-ffz,Burger King,40.8445,-74.2285,698
224-222@627-ty9-hh5,Burger King,40.8638,-74.3973,699
zzy-222@628-hwx-bff,Burger King,40.8561,-74.6538,700
zzw-223@628-tm3-hwk,Burger King,40.4699,-74.4696,701
224-222@627-ty9-hh5,Burger King,40.8849,-74.2113,702
zzy-222@628-hwx-bff,Burger King,40.8864,-74.534,703
222-222@627-twj-wff,Burger King,40.9923,-74.3662,704
224-222@5q7-zd4-mrk,Burger King,38.4057,-104.639,705
222-222@5pw-2pm-8qf,Burger King,41.6628,-87.6607,706
zzw-222@5pw-6ch-mzf,Burger King,41.7512,-87.6143,707
zzw-222@8gk-tv2-575,Burger King,33.5595,-86.7305,708
zzw-222@5xc-khh-9cq,Burger King,45.4866,-122.785,709
223-222@8dx-75b-ghq,Burger King,30.433,-91.0576,710
zzw-222@63g-qph-fpv,Burger King,37.5046,-77.5067,711
224-222@8gm-v8k-n89,Burger King,33.668,-85.827,712
zzw-222@62j-rtf-fj9,Burger King,42.7796,-71.4986,713
zzw-222@5px-twn-dqf,Burger King,38.019,-87.5742,714
222-222@5qf-knx-nt9,Burger King,39.0776,-108.545,715
223-222@62k-vrs-92k,Burger King,43.6365,-70.3315,716
zzw-222@8f4-5vf-5zz,Burger King,30.4727,-87.2104,717
226-222@64h-vjy-q75,Burger King,36.8335,-76.3405,718
222-222@8g9-fq6-6p9,Burger King,35.7822,-83.5508,719
zzy-222@5pw-2nd-6tv,Burger King,41.7502,-87.7031,720
zzw-222@8gh-28k-6ff,Burger King,34.7313,-80.777,721
223-222@5r3-v6g-k4v,Burger King,33.8703,-98.5362,722
223-222@8fc-fgp-5s5,Burger King,29.8326,-95.5031,723
222-222@63j-rq3-5cq,Burger King,41.6497,-83.5213,724
224-222@63g-dh2-2p9,Burger King,38.0732,-78.901,725
222-222@63g-sd6-q2k,Burger King,37.1952,-77.376,726
222-222@63j-328-7t9,Burger King,39.9052,-86.0589,727
222-222@645-wrs-kxq,Burger King,34.1923,-79.8086,728
22b-222@8gg-83g-575,Burger King,36.1005,-80.2289,729
zzw-222@63v-483-3bk,Burger King,42.3753,-83.0768,730
226-222@5s3-nyc-fs5,Burger King,44.7641,-85.5963,731
zzw-222@8fy-8bq-tn5,Burger King,28.5534,-81.3364,732
222-222@65y-mg7-rc5,Burger King,43.0961,-75.2425,733
222-222@8fy-yxs-xbk,Burger King,28.5862,-80.8021,734
zzw-222@627-wdj-rzf,Burger King,40.5977,-73.961,735
zzy-222@8gj-gh4-s5z,Burger King,31.5719,-84.1008,736
225-222@63v-bdf-wtv,Burger King,41.4697,-81.7057,737
222-222@62j-src-gx5,Burger King,42.3023,-71.403,738
223-222@8dy-qv9-8y9,Burger King,30.0035,-90.1523,739
22d-222@8dy-rdz-rzf,Burger King,30.006,-90.194,740
222-223@8fc-9r5-87q,Burger King,29.8126,-95.3169,741
222-222@646-q69-fs5,Burger King,34.7447,-77.3794,742
224-222@5pw-6c9-4n5,Burger King,41.7219,-87.6203,743
22f-222@5pw-5zx-tsq,Burger King,41.8505,-87.6239,744
224-222@5pv-fvm-n5z,Burger King,39.877,-88.9417,745
226-222@63v-45c-7qz,Burger King,42.446,-83.1653,746
zzw-222@8dx-3pz-xt9,Burger King,30.5885,-91.1679,747
222-222@8dx-77g-kj9,Burger King,30.434,-91.1104,748
228-222@63g-dnj-dsq,Burger King,38.1329,-79.0632,749
zzw-222@5r4-2t7-cqz,Burger King,33.5477,-101.923,750
225-222@5sb-8jt-4y9,Burger King,42.0399,-88.2806,751
223-222@8gn-jcb-8gk,Burger King,32.469,-84.9874,752
zzw-222@5sb-95c-r49,Burger King,42.2404,-89.0721,753
226-222@8fy-8dh-cwk,Burger King,28.3044,-81.4121,754
222-222@63j-jjr-66k,Burger King,41.0528,-83.6159,755
224-222@62k-zrw-2rk,Burger King,44.1141,-70.2243,756
zzw-222@63g-qph-fpv,Burger King,37.4627,-77.4429,757
222-222@8t2-fms-nyv,Burger King,30.2921,-97.7412,758
223-222@5s6-g28-7t9,Burger King,42.224,-85.5893,759
22d-222@63f-wqq-2tv,Burger King,37.2908,-80.0711,760
22d-222@8dy-rdz-rzf,Burger King,29.9789,-90.2254,761
22g-222@5pw-2ry-73q,Burger King,41.6929,-87.7011,762
225-222@62k-j28-vmk,Burger King,41.7335,-71.436,763
zzw-222@5s5-h2k-26k,Burger King,42.9125,-85.5965,764
223-222@5z5-k99-gtv,Burger King,34.513,-117.321,765
224-222@5pv-y5r-grk,Burger King,41.5495,-87.4141,766
zzw-224@5z6-3qb-kfz,Burger King,33.9601,-118.301,767
222-222@5pj-9mc-zxq,Burger King,37.7262,-89.228,768
222-222@5pw-2rh-fxq,Burger King,41.6227,-87.5905,769
zzw-223@63q-g46-hwk,Burger King,41.4938,-75.5508,770
zzy-222@63c-4ws-qvf,Burger King,39.9052,-79.738,771
222-222@8gq-5z2-gff,Burger King,29.6594,-82.4084,772
zzy-222@627-vhq-ndv,Burger King,41.0106,-74.1195,773
zzw-223@627-vfk-5vf,Burger King,40.8973,-74.0988,774
22f-222@627-wjv-m49,Burger King,40.7488,-74.3992,775
222-222@627-vcq-brk,Burger King,41.0782,-74.1585,776
225-222@63d-vnt-kxq,Burger King,40.9144,-81.106,777
zzw-222@627-w9m-jvz,Burger King,40.6853,-74.1,778
223-222@65z-jyn-nh5,Burger King,43.2304,-75.4393,779
222-222@8gp-vt5-tqf,Burger King,31.1936,-81.4861,780
223-222@63d-crt-649,Burger King,39.637,-78.8446,781
224-22c@8gc-7n6-cwk,Burger King,32.8012,-80.0186,782
222-222@627-ttn-dvz,Burger King,40.9257,-74.2685,783
zzw-222@62j-rgz-k2k,Burger King,42.7665,-71.218,784
,Burger King,43.5578,-71.4549,785
223-222@8gn-7gh-7bk,Burger King,33.1991,-87.5509,786
224-222@627-snj-tvz,Burger King,41.0491,-73.8091,787
zzw-222@627-wdj-rzf,Burger King,40.6082,-73.96,788
zzw-224@5qt-m7z-rx5,Burger King,34.6236,-98.4277,789
224-222@665-8sx-4gk,Burger King,43.2029,-77.6465,790
222-222@63v-6md-kfz,Burger King,41.446,-81.7658,791
223-222@5pw-2s3-r49,Burger King,41.6324,-87.7378,792
22h-222@5pw-699-x5z,Burger King,41.9395,-87.6987,793
zzw-222@8dy-ry6-4gk,Burger King,30.501,-90.4829,794
222-222@8gd-q22-6tv,Burger King,31.9915,-81.0943,795
22d-222@8dy-rdz-rzf,Burger King,30.0178,-90.2392,796
223-222@64h-vj9-9zz,Burger King,36.8547,-76.2741,797
223-222@63j-wzf-9zz,Burger King,40.0123,-82.8669,798
222-222@5pt-4rk-z2k,Burger King,35.8279,-90.6779,799
224-222@63d-v6p-p5f,Burger King,40.797,-81.4855,800
223-222@5sb-7yh-2zf,Burger King,41.9112,-87.9399,801
zzw-222@65z-fvc-xnq,Burger King,42.1574,-75.8958,802
223-222@5z6-3pw-6ff,Burger King,33.9171,-118.265,803
zzw-222@627-w36-hbk,Burger King,40.6641,-74.3885,804
zzy-223@629-22r-pjv,Burger King,42.108,-72.5764,805
227-222@62m-d7p-mx5,Burger King,43.2167,-71.5062,806
zzy-222@662-3kw-v9f,Burger King,43.628,-72.3227,807
zzw-222@627-wdj-rzf,Burger King,40.5833,-73.9866,808
223-222@5xc-km5-nnq,Burger King,45.519,-122.56,809
224-222@8dy-5y5-vfz,Burger King,29.9916,-91.8315,810
222-222@8dy-gft-gtv,Burger King,30.5195,-92.0747,811
227-222@8dy-eg8-y35,Burger King,30.2071,-93.1804,812
222-222@8fc-w5h-kmk,Burger King,30.2198,-93.3764,813
zzw-222@63s-2xt-xbk,Burger King,37.6175,-77.5232,814
223-222@5q7-yxm-wrk,Burger King,38.2356,-104.661,815
zzw-222@627-s64-rkz,Burger King,40.8906,-73.898,816
227-222@5sb-8d3-q4v,Burger King,42.0083,-87.941,817
222-222@8f2-wy3-4sq,Burger King,32.4536,-92.0865,818
222-222@8f2-wy3-4sq,Burger King,32.5632,-92.0423,819
222-222@8f5-27p-gzf,Burger King,30.2856,-89.7784,820
225-222@5s5-h7d-dd9,Burger King,42.3381,-85.1808,821
223-222@8dx-6xq-wzf,Burger King,30.4733,-91.1681,822
222-222@8dy-sww-jsq,Burger King,29.7987,-90.8174,823
222-222@8t2-f54-cyv,Burger King,30.307,-97.7519,824
222-222@8gq-wg2-28v,Burger King,29.2209,-81.0476,825
222-222@8gj-g77-6tv,Burger King,31.6075,-84.2083,826
22c-222@628-x6p-ty9,Burger King,41.3152,-72.938,827
224-222@5vg-tq8-x3q,Burger King,38.6589,-121.349,828
22n-222@8dy-rb7-8gk,Burger King,29.9046,-90.0302,829
224-222@627-ty9-hh5,Burger King,40.809,-74.3803,830
226-222@5pw-5zf-tn5,Burger King,41.9251,-87.6634,831
zzw-222@8gn-kkc-y35,Burger King,32.6532,-85.3769,832
,Burger King,32.7326,-79.9694,833
224-222@62k-hvs-45f,Burger King,41.8239,-71.4982,834
zzw-223@64v-xf9-9cq,Burger King,44.5563,-69.6296,835
226-222@63q-kw3-yqf,Burger King,42.0848,-78.4297,836
zzw-222@8f3-sf5-wkz,Burger King,31.6883,-89.1353,837
222-222@5pw-2bk-d35,Burger King,41.5278,-88.0724,838
222-222@8gd-kdh-rtv,Burger King,32.4009,-80.685,839
zzw-222@65y-sm2-7qz,Burger King,42.6211,-73.7359,840
222-222@5z8-nzg-d7q,Burger King,35.3974,-118.971,841
224-222@8gp-523-28v,Burger King,30.43,-81.6609,842
224-222@5s6-ygr-94v,Burger King,42.6774,-84.5481,843
